Servis Hizmeti,beko kurutma makinesi. yaklaşık 8 ay önce aldım. hatalı ürün satmışlar. bir teknisyen geldi sorun yok dedi ikinci teknisyen geldi sorun var dedi ve yeni ürün ile değiştirdiler. makine hala bozuk üç defa yet servis baktı. yaptık diye getirdiler hala bozuk.
Servis Hizmeti,beko sd2061 dikey şarjlı süpürge şarj sorunu yaşıyorum servise göndereli bir ay oldu geldi hala aynı sorun devam etmekte şarj alıyor gibi görünüyor ne şarj doluyor ne de çalışıyor. i̇kinci kez garantiye göndereceğim ya değiştirin ya da düzgün bir şekilde problemimi çözün gerçekten aldığıma pişman oldum.
Arızalı Ürün,beko buzdolabı aldı arızalı çıktı şimdi beko ürüne sahip çıkmıyor beko servisi gelip yeni buzdolabının contasına sıcak su döküp gittiler şimdi kapak kapanmıyor mağdur edildik mağaza satıyor işim biti diyor.
Müşteri Hizmetleri,beko 220 tr hat problemi var iki gündür müşteri hizmetleri ile görüştüm 10 sefer görüştük size dönüş yapılacak en kısa sürede dediler kimse dönmüyor. i̇ki gündür satış yapamıyoruz pos yüzünden kötü bir cihaz canımdan bezdirdiler hakkımı helal etmiyorum.
Servis Hizmeti,beko'dan aldığımız bulaşık makinesi 5. yılda çürümeye başladı ve kapak çatladı servis çağırdık fakat ürünün garantisi bittiğini söylediler para talep ettiler! hangi beyaz eşya 5. yılda çürümeye başlar çürümenin garantiyle ne ilgisi var! hatalarını telafi etmek yerine bizi saf yerine koymaya çalıştılar hakkımı sonuna kadar arayacağım.
Müşteri Hizmetleri,kısa bir süre önce beko marka tv'miz ekran kararması yaşadı ben de beko müşteri hizmetlerini arayıp servis talep ettim ve led'lerin değişmesi gerektiğini söyledi servis garantisi bittiği için de yüklü bir para aldı ama sonra anladık ki servisin televizyonun wi-fi aparatını çıkardığını çünkü mahallemizde internet ağının olmadığı bildiği için kimse bakmaz anlamaz demiş olmalı herhalde ama telefon ile bağlantı kurduğumuzu düşünemedi herhalde sonra kendisini arayıp durumu izah ettiğimde gelip tv'yi alıp götürmek istedi ama ben beko müşteri hizmetlerini arayıp yanımda tv'nin açılmasın istedim ve başka bir servis kontrolü ile şimdi beko buna bir çare bulsun!
Servis Hizmeti,ürünüm ek garantili 7 yıl sürelidir. derin dondurucu soğutma işini yapmıyordu servis çağrıldı aynı arızadan tam 5 kez gitti geldi en son getirilmesinde servis ürünü yere düşürdü kapak ezildi değişim talep ettik servis yetkilisi ben düşürdüm ürün değişimi yapacağız demesine rağmen 10 gün geçti kapak değişimi olacak deniyor.
Müşteri Hizmetleri,beko dan bkk-2220 ın cay makinesini aldım. ürünümüzü çok özenli kullandık hatta halen kutusu ve ambalajları garanti belgesi elimizde durmakta. kullanırken pandemi döneminde arıza vermeye ve kaynatmada kırmızı ışığı yanmamaya başladı ama kaynatma yapmaya devam etti. pandemi dönemi ve sokağa çıkma yasağı olduğu için servise götüremedim.en son artık kaynatma yapmamaya sadece suyu ısıtmaya başladığında beko servisine götürdüm. uzunca zaman serviste bekledikten sonra beko müşteri hizmetlerinden benim aldığım modelin düşük modeli olan bkk-2210 ın çay makinesi ile 480-tl ücret karşılığı değişim yapacaklarını ilettiler. beko ve koç grubundan müşteri memnuniyeti adına cihazımın bir düşük modeli olan bkk-2210 ın çay makinesi ile ücretsiz değişimi konusunda bilgilerinizi rica ederim.
Müşteri Hizmetleri,beko marka 123 ekran lcd bir televizyonum var ve tv alalı 5 sene oldu. ben ve eşim sabah işe gidip akşam işten gelen insanlarız. televizyonu akşamdan akşama 2 veya 3 saat ya açarız ya açmayız. hiç anlam veremediğimiz bir şekilde akşam işten gelip televizyonu açtığımızda ekranda kalemle çizilmiş gibi dikey bir çizgi oluştu. bunun üzerine hemen beko müşteri hizmetlerini aradım ve kayıt oluşturdum. bana bir randevu oluşturuldu ve yetkili servis geldiği gelip kontrol ettiğinde panel değişimi olacağını ve tamir ücretinin 1.700 tl olabileceğini söylendiği için canımız sıkıldı.bu oluşan dikey çizgiler gözle görülür şekilde belli olmaktadır. kullanıcı kaynaklı oluşabilecek bir durum söz konusu değil. biz gözümüzden sakınırken ekranın kendiliğinden bu şekilde olması bizleri üzdü. evimizde çamaşır bulaşık buzdolabı diğer lcd tv fırın ankastre kahve makinesi tost makinesi dik şarjlı elektrik süpürgesi 3 adet kliması kısaca her şeyi beko olan biz sadık beko müşterilerinin ücretli tv değişim talebine olumsuz yanıt vermesi çok üzmüştür. umarım müşteri memnuniyeti için değişim yapmanızı talebimize olumlu yanıt verirsiniz.
Müşteri Hizmetleri,32 yıldır yaz aylarında bodrum kış aylarında ise i̇stanbul'da ikamet etmekteyiz. 30 08 2016 tarihinde bodrum gümbet bulunan tuğcu ticaretten 7694410242 model numaralı bm 40041 bulaşık makinesini eşim ile birlikte satın aldık. ertesi gün yetkili servis kurulumunu yaptı. bir iki hafta sonra büyük bir hevesle aldığımız makinemiz yıkamamaya çok kirli çıkarmaya başladı. beko müşteri hizmetlerini aradım servis geldi parlatıcı ayarı yaptılar ve gittiler. fakat makine birinci yıkamayla birlikte hiç değişmeyip aynı yıkamamaya kirli çıkarmaya devam etti. düzelir diye ümit ettik ama defalarca servis gelmesine rağmen ve defalarca bu makine ayıplı mal gördüğünüz gibi yıkamıyor kirli çıkarıyor bu makinenin değişmesi gerekiyor diye defalarca söylediğimiz halde garantisi bitene kadar oyalayıp gelip parlatıcı ayarı yapıp gittiler ve bir türlü makinenin temiz yıkadığını görmedik hanım her seferinde tekrar elinde yıkıyordu. bu arada müşteri hizmetlerini sık sık arayıp durumu bildirdim ve bu ürünün değişmesi gerektiğini söyledim. garantisinin bitmesine üç dört ay kala sezon sonu i̇stanbul'a gitme zamanı geldiği için hazırlandık bu arada müşteri hizmetlerini aradım biz dönüyoruz bu ürünün ayıbı giderilmedi birçok kez söylediğimiz ve sizinde hak verdiğiniz halde parlatıcı ayarından başka hiçbir şey yapılmayıp değişimde yapılmadı. döndüğümüz de bu ürünün garantisi bitiyor ne yapacağız dedim bana siz gidin gelin biz yine garanti kapsamından gereken neyse yapılacak sözünü aldım. i̇stanbul'a gittik ama tüm dünyayı etkileyen salgın ortaya çıktı ve iki sene kapanıştan dolayı bodruma gelemedik.2022 başında geldiğimizde ise tekrar müşteri hizmetlerini aradım ve ürünün aynı olduğunu ve değişim olacağını söyledim. müşteri hizmetleri bana tamam deyip her bana ücretli servis göndermeye çalıştılar. bir çok kez aradım daha önce antalya bölge müdürlüğünde olan bodrum i̇zmir bölgeye geçmiş ve bir türlü ücretsiz servis ve değişim uygulanmadı. (((o dönemde sorun çözemedikleri için antalya bölge sorumlusu bizzat gelip makineyi inceledi ve biz i̇stanbul'a döneceğimiz için garantisi bitse bile merak etmeyin ben varım garanti ben veriyorum dedi) ) ) ) sonra servisi arayıp bana verilen kayıtlı sözlerin olduğunu söylediğimde müşteri hizmetlerinin böyle söz vermeye yetkisinin olmadığını kaba bir şekilde söyleyip ismini bilmediğim bayan telefonu suratıma kapattı sizde bir tüketicisiniz karşınızda muhatap bulamıyorsunuz.
Servis Hizmeti,beko bm 3043 bulaşık makinesinden hiç ama hiç memnun kalmadım. eski arçelik ® makinem 2007 yılında alınmıştı kapağı sarktığından dolayı parça bulunamadı ve üzülerek attım makinamı ve bu bela makineyi almış bulundum. hep pis yıkıyor servis çağırıyorum yok pervanesi tıkalı yok filtresi pis sürekli temizlemeniz gerekir deyip pervane değiştirip gidiliyor. anlamadığım ben her yıkamadan sonra filtre ve pervaneleri temizleyeceksem ve o suyu akıtacak isem neden bulaşıkları elde yıkamayayım ki koca koca pervaneler lavabo küçük her yer su içinde kalıyor. eski makinamı 12 yıl kullandım 2-3 defa pervanesini çıkarmışımdır tertemiz yıkıyordu. bıktım ben bu makineden. kime sorsam hayır her seferinde ya da haftada bir değil ohoo aklıma gelirse ayda veya 2 ayda bir pervaneleri çıkarıyorum diyorlar. makinem bozuk kesinlikle ama yetkili servisi ikna edemedim. yeni pervane takıyorlar arkalarından makineyi doldurup yıkıyorum yine yağlı gibi çıkıyor bardaklar kaşık çatallar. bir daha asla. paramla rezil oldum.
Servis Hizmeti,buzdolaplarına gelen aşırı zamlar yüzünden birkaç gün önce revizyonlu beko buzdolabı aldım. (11.125.000 tl) servis buzdolabını eve ® getirdi (olay burda başlıyor) dolabı 2 saat çalıştırmayın 2 saat sonra fişe takın dediler. 2 saat sonra fişe taktım. sonra anladım ki dolap ® çalışmıyor servisi aradım dolap hemen devreye girmez bekleyin dediler. bekledik. dolap bozuk tekrar servisi aradım. tamir edeceğiz dediler değişmesini istedim. revizyonlu dolabı değişmiyoruz dediler. tamam dedim. (yasal olarak bir malı aldıktan sonra 14 gün içerisinde sorgusuz sualsiz iade hakım var) beko fabrikasını aradık iade etmek istiyorum dedim revizyonlu buzdolabını iade almıyoruz dediler. şimdi düşünün bir mal alıyorsunuz. servis evinize getiriyor çalıştırmadan bırakıp gidiyor sonradan anlıyorsunuz yapılan ı servis bozuk mal getirdiği için dolabı 2 saat sonra çalıştır dediğini. bu mağduriyettir! yasal olarak hakkımı arayacağım tabii.
Müşteri Hizmetleri,10 gün önce diyarbakır izgi beko bayiden kıyma sucuk sosis içli köfte aparatı aldım. ürünü içli köfte için kullandım memnun kalmadım içli köfte ile alakası yok çıkarttığı hamurun üründen memnun değilim. beko müşteri hizmetlerini arıyorum iade için onlar servise yönlendiriyor servis aldığım bayiye yönlendiriyor. i̇ade almıyorlar beko'ya yakışmadı evimdeki bütün beyaz eşyalar arçelik ® beko yerli diye aldık ama sınıfta kaldı.
Servis Hizmeti,bugün arçelik ® fikirtepe yetkili servisinden beko ankastre bulaşık makinesinin ön ray plastiğinden 2 adedini 90 tl aldım. karşılığında bir fişte vermediler. bir arkadaşımla görüştüğümde o fiyatın çok pahalı olduğunu ve burada bir yanlışlık olduğunu söyledi. 10 dakika sonra tekrar yetkili servise gittiğimde durumu izah ettim. kendileri fiyatının o olduğunu söyledi. bende geri vermek istedim. parçayı iade etmek için ismini hatırlayamadığım (z*** hanım olabilir) parçayı geri alamayacaklarını kaba bir tavırla cevap verdi.sizin de bildiğiniz üzere bir ürünü 30 gün içerisinde defolu ve kırık olmadığı takdirde firmalar geri alma kanunu mevcuttur. kendisinin yaklaşımı kaba olduğu için fazla üstelemedim. müşteri temsilcinizi aradım.müşteri temsilcisinden yetkili arkadaşınız yetkili servis yetkilisinden görmediğim yaklaşımı gösterdi. kendisine buradan teşekkür ederim. bana verdikleri poşetten malzeme kodunu kendilerine iletip malzeme fiyatını öğrenmek istedim. az önce moda arçelik yetkili servisinden arayıp aldığım malzemenin 2 adedinin 45 tl olduğunu öğrendim.beko ve arçelik gibi kurumsal firmaları temsil eden kişiler bu tür durumları yaşatmamalı müşterilerine. tekrar aynı servis ile muhatap olmamam için benden fazla alınan paranın iadesini yapılmasını rica ederim.
Servis Hizmeti,beko pos cihazı durduk yere düşme vs hatası verdi. sonra servisi aradık randevu verdi 2 gün sonraya. (2 günde ticari işletme ne yapar eder zaten umurlarında olmadı) randevu günü gelen olmadı. akşama kadar iş yeri açık ama geri aradığımızda iş yeri kapalı ulaşılamadı notu düşmüşler. gelmeden bu notu neden düşer bir kurumsal şirket? 3 günden fazla bir esnaf pos cihazı olmadan nasıl işini devam ettirir bu beko veya yetkili servisinin umurumda mı? bu kadar ilgisiz olmamalı bir firma.
Servis Hizmeti,beko'dan 2018 de 7 yıl garantili olarak çamaşır makinesi aldım. o tarihten beridir bir çok kez servis çağırdık temiz yıkamama ile ilgili ve çamaşır makinesinde böyle bir sıkıntı var aldığımızdan beridir. servis kendide denedi yıkama yapıp deneyip test etti formlarına yazdı ayrıca temiz yıkamadığını. değişmedikleri parçası kalmadı makinede servisin kazandan takozlarına kadar ve yine düzelmedi sonunda servis değişim yazdı makineye ama beko değişimi onaylamadı. beko'nun burada amacı nedir anlamadım. kendi hataları ve kabul etmiyorlar. kendi servisleri değişim yazmış onaylamıyorlar. i̇nsan hakkına emeğine girmek bu kadar kolay mı. helal etmiyorum. derhal bu yanlışın düzeltilmesini istiyorum.
Servis Hizmeti,mart 2022'de almış olduğumuz beko 670560 esc siyah camlı buzdolabının derin dondurucu bölmesinin dış yüzeyindeki cam ufak bir temastan dolayı çatlayıp kırıldı. servis bu parçanın değişimi 3300 tl civarı fiyat istiyor ve garanti kapsamı dışında olduğunu söylüyor. 14 bin tl'ye aldığım bir buzdolabının neredeyse 1/4 fiyatına cam değişim fiyatı istiyorlar. yerli bir marka olarak düşündüğüm beko benim için tam bir hayal kırıklığıdır. neredeyse istedikleri bu ücrete biraz daha para konup yeni bir dolap ® alabilirsin. bu yanlışın biraz önce düzeltilmesini istiyorum.
Servis Hizmeti,beko'dan 4 sene önce ev dizdim beyaz eşya vs almaz olaydım 4 senedir her kış eve ® yetkili servis çağırıyorum buzdolabım ürünlerimi donduruyor ısıtmıyor kışın gene bütün sebze meyve vs attım çöpe ya bıktım bıktım ya ya düzgün sağlam bir dolap ® getirin ya da düzgün tamir edin ya ya çözüm bulun ya da tüketici hakları'na gideceğim.
Servis Hizmeti,beko'dan ocaklı fırın aldık. bu fırının kurulumu için servis geldiğinde bizden ücret talep ettiler. doğalgaz dönüşümü için olduğunu söylediler. ücreti ödedik. servisten memnun musunuz diye aradıklarında ücret aldıklarını ilettik. fırın temizleyici ilettiler fırın kurulumundan sonra ise memnun musunuz diye aradıklarında bizden ücret aldıklarını ilettiğimizde aslında böyle bir ücretin talep edilmemesi gerektiğini30 gün içinde yapılan servis işlemlerinin ücretsiz olduğunu ilettiler.iban bilgisi istediler ücreti iade için fakat aradan 2 gün geçmesine rağmen ücret iadesi yapılmadı. üstüne hediye gönderdikleri fırın temizleyicisini bizden geri talep ettiler.
Servis Hizmeti,beko ekolojik invertör klima birkaç ay önce beko dan klima aldık aldığımızdan 1-2 sonra arıza verdi. gazı yok dediler tekrar gaz koydular. tekrar arıza verdi kaçak varmış dediler. yaptık dediler yine arıza verdi. bir bakalım değiştiririz dediler yapıyor gidiyorlar. durmadan arıza veren bu ürünü kabullenip de bu arıza ürün değiştireceğiz demiyorlar. kardeşim sök götür istemiyorum diyorum.o beni işim değil müdürü arayın diyor böyle saçma bir şey olur mu ya her gelen yetkili servis başka oluyor her defasında bir bakalım ben ne olduğunu bilemeden değiştiremem diyor. kimsenin kimseden haberi yok. allah aşkına 4-5 arızası olan bu ürünü alın götürün ya da değiştirin ne bu ya! siz yılların markasısınız ya bu kadar da küçük düşülmez bir tane klimayı değiştiremiyorsanız alın pılınızı pırtınız sektörden gidin işini yapacak iyi markalar gelsin bu nedir ya! ayıp ayıp!
Servis Hizmeti,televizyonum 4 kere servise gitti sürekli aynı arızayı veriyor yukarıdan aşağıya doğru şeritler çıkıyor tv'de ve hep fabrika ®da tamir olmasına rağmen yine aynı hatayı veriyor. garantisi bitecek tv'nin arızası bitmedi. beko fabrika olarak hiç ilgilenmiyor. ümraniye çarşı beko'dan aldığım ürünü sanki bilinmedik markadan almışım gibi rezil oldum. tek muhatap dudullu servisten arıyorlar bahaneleri fabrikadan böyle cevap geldi diye geçiştiriyorlar. herkes tüketici. beko müdürleri veya yardımcıları üst kademedekiler sizlerin başına gelse bu durum nasıl olur acaba. garantim bitiyor ve tv'm hala bozuk. dudullu servis değil fabrikadan cevap bekliyorum.
Servis Hizmeti,2019 yılında 5 adet beyaz eşya aldım. 2021 yılında kurulum gerçekleşti. yalnız garanti tarihi ürünleri aldığım 2019 olarak başlatılmış. servis çağırıyorum garanti yok diye gelmiyor. garanti ürün montaj tarihinde başlamıyor mu? faturası ile montaj tarihi arasında 3 yılda geçmemiş. nasıl bir hata nasıl bir yanlış? ben mağdur oldum. başkalarının mağdur olmasını istemiyorum.
Servis Hizmeti,2021 yılında beko marka cm9101 çamaşır makinesi aldım. birkaç ay sonra kıyafetlerimizde bitlenme ve yıpranma oluşmaya başladığını gördük. 6 defa servis çağırdık değişik servis elemanları da geldi hiçbiri çözüm bulamadı. servis elemanın birisi 2 kg'dan fazla makineyi çalıştırıyorsanız sürtünmeden kaynaklı yapar dedi o zaman neden 9 kg çamaşır makinesi satın aldık. diğeri çamaşırlarınız kalitesiz kıyafetten olduğunu kıyafet aldığınız yerden rapor alın dedi bir başka servis elemanı devri düşürün dedi 600 devirle çalıştırdık 1000 devirli makineyi başka servis elemanı deterjana buldu yani hiç biri çözüm bulmadı gelen makineyi çalıştırıyor çalışmasında bir şey yok makinede hata olmadığını başka bahaneler ürettiler ve makinenin değişimine onay vermediler. bütün ürünlerimi beko'dan aldım aldığıma pişman oldum çamaşır makinesinde bu kadar zorluk çıkardılar diğerlerinde sıkıntı olsa sanırım onlarda da çözüm bulamayacağım bundan sonra beko markasını alacağımı düşünmüyorum. malının arkasında durmuyor çünkü benim sıkıntımı çözmek için bir çözüm üretmiyor.
Servis Hizmeti,30.08.2022 tarihinde tekirdağ çerkezköy beko bayisinden aldığım daha 2 aylık beko 670561 eb kombi nf buzdolabı kullanmaya başladığımızdan beri alt buzluğu ve üst tarafı yoğun koku yapıyor yiyecekler kokuyor. servis 2defa inceledi evet koku var dendi buna rağmen benim para iade hakkımı reddettiler. sadece ozon temizliği yaparız dediler. bu işte devletimin sunmuş olduğu bütün hukuki hakkımı sonuna kadar kullanacağım.
Müşteri Hizmetleri,beko çamaşır makinesi aldım ek garanti yaptırdım. makine su akıtmaya başladı servisi aradım gelip aldılar 1 hafta sonra bir miktar ücret çıkardılar. ek garantimin olduğunu söyledim faturayı ibraz etmeme rağmen 10 gündür hala bir sonuç yok. müşteri hizmetlerini defalarca aramama evrakları 3 defa göndermeme rağmen bir muhatap bulamıyorum. müşteri memnuniyeti servis ağı hepsi yalan.
Servis Hizmeti,beko televizyonum garanti suresinde bozuldu servisi aradık yaptılar. ama tekrar yine bozuldu garanti bitmişti kendimiz yaptırmak zorunda kaldık. bütün beyaz eşyam beko markasıydı... şimdi de çamaşır makinem bozuldu garantisi de doldu. beyaz eşyanın ömrü 5 yıl mıdır? beko güvenilir marka diye aldık gerek garanti içinde bozulması gerekte garanti bittikten sonra bozulması beklentimizi karşılamamış oldu yetkilerin ilgilenmesini rica ediyorum.
Arızalı Ürün,beko marka televizyonumuzun arızası için 10.10.2022 tarihinde servis kodu/adı: 02127-beylikdüzü (gürpınar)ar-trak teknik servis hizm. ltd. şti. yetkili servisi ile irtibata geçtik. televizyonumuzu 12.10.2022 tarihinde teslim aldılar. i̇lk yapılan tespitte görüntü alamamanın sebebini led barları olarak belirleyip 1800 tl fiyat verdiler. onayımız ardından onarım için fabrikaya gönderildi. aradan yaklaşık 10 iş günü geçip biz bilgi almaya çalıştığımız da birkaç gün sonra televizyonun anakartı+tcon board parçalarının arızalı olduğu ve fiyatın toplamda 2850 tl olacağı söylendi. bu süreci birkaç fiyat araştırması sonrası onayladık ve televizyon nihayetinde dün 31.10.2022 tarihinde teslim edildi. testlerinin yapıldığı söylenen televizyonun beş dakika bile çalışmadan tekrar görüntüsü kayboluyor bugün için tekrar servis kaydı oluşturduk yüksek ihtimal tekrar alıp televizyonu gidecekler ayrıca ekrana ait dış çerçevenin sağ ve sol kısmını ezmişler (fotoğraflarını paylaşıyor olacağım) bu özensiz dikkatsiz ve hatalı hizmet alımı için ne yapmak gerekli.
Servis Hizmeti,beko cm9100 model 9 kg çamaşır makinem aldığımdan beri sürekli sesli ve gürültülü çalışıyor servis çağırdım gelen servis amortisör değişikliği yaptı gitti sorunum düzelmedi makinem özellikle sıkarken çok yüksek derecede ses çıkarıyor ve sarsıntı var makinemin yenisiyle değiştirilmesini istiyorum. yoksa beko şirketini mahkemeye vereceğim.
Servis Hizmeti,beko tr220 yazar kasa pos aldım. aldığım günden bu yana servisten çıkamadık. servislerde sağ olsunlar para çok fazla istiyor. yok malı hafıza dolmuş yok cihaz hasar görmüş kullanmadığımız bir cihaz durup dururken nasıl arıza yapar beko tr220'de gördüm ne yazık ki yenisini almak için zorluyorlar resmen.
Servis Hizmeti,evlenirken bütün ev eşyalarımı beko'dan aldım. bulaşık makinesi tam bir facia çıktı. aylardır o kadar kötü yıkıyor ki resmen kirli su ile duruluyor gibi temiz koyduğum bardak leş gibi çıkıyor. defalarca servis geldi hiçbir problem yok dedi ve gitti. yaptığım ek garanti boşa gitti. o kadar pişmanım. bir kişi ilgilenemedi. umarım bir an önce satıp başka markaya geçebilirim.
Servis Hizmeti,4 yıl önce aldığım d 86 hp ® çamaşır kurutma makinesi sürekli sorun çıkarıyor bu süre zarfında birkaç kere servise gitti; ''makinenin bir sorunu arızası yok bizim orada çalışıyor.'' diye geri getirdiler. evimizde bir müddet çalıştıktan sonra tekrar program bitmeden durmaya başladı. elektrik tesisatımıza baktırdık bir sorun görünmüyor. ara ara çalışıyor daha sonra programın yarısında duruyor bir müddet sonra da ilk açılıştan itibaren çalışmamaya başlıyor. kısacası makinenin neden böyle yaptığı tespit edilemiyor. ne yapmamızı önerirsiniz.
Müşteri Hizmetleri,10.10.2022 tarihinde beko cm10140b çamaşır makinesi aldım. aradan iki hafta geçmesine rağmen ürün hala kargoya verilmedi. beko müşteri hizmetlerini aradığımda ürünün üretiminde sıkıntı olabileceğini söylediler ve çözüm bulmak yerine beni sürekli servise yönlendirdiler. daha sonra 26.10.2022 tarihinde bayi ürünüm yerine cm10142b vermeyi teklif etti ve bende kabul ettim ancak o da hala kargoya verilmedi ve tarafıma ulaşmadı.
Müşteri Hizmetleri,10 gün öncesinden parasını nakit ödediğimiz 4 parça beko beyaz eşyamızın teslimatı için 31 ekim tarihini belirleyip beklemeye başladık. öncesinden arayıp 13-15 arası teslimat yapacağız dediler. teslimat günü geldiğinde servis bizi arayıp adres yanlış bildirilmiş istediğiniz adrese bugün teslimat olmaz dediler. parayı ödediğimiz avcılar nil mobilyayı arayıp sorduğumda adreste problem yok teslimat bugün olacak merak etmeyin dediler. müşteri hizmetlerini aradım adres yanlış yeni düzelttik dediler. tekrar firmayı aradım bugün teslimat olamayacak 29 ekim yüzünden dediler. ben her gün iş yerinden izin alıp sizi mi bekleyeceğim. parayı alana kadar bir sürü vaat veriyorsunuz iş teslimata gelince bizi mağdur ediyorsunuz. kimin suçlu olduğu da belirsiz. herkes başka bir şey söylüyor. biz mağdur oluyoruz. ne zaman ürünlerin geleceği de belirsiz. beko'dan böyle bir sorumsuzluk beklemiyordum. *bir dünya markası* değil bu saatten sonra bizim için.
Servis Hizmeti,yaklaşık 1 yıl önce beko marka televizyon aldım şu an televizyonun alttan yukarı doğru çizgiler oluştu servis çağırdım serviste elektrikten kaynaklı böyle bir şey oluşmuş dedi fotoğraflarını çekti üzerinden 1 buçuk ay geçti kimse geri dönüş sağlamadı ve ben 4440888 üzerinden defalarca aramama rağmen hala kimse bir dönüş yapmadı. ben o markanın ürününü artık kullanmak istemiyorum ve paramın iadesini talep ediyorum.
Servis Hizmeti,prosmartlnverter bk10122da çamaşır makinesi kullanıcısı öncelikle markanıza güvenip tüm ürünlerimi sizden aldığım için çok pişmanım çeyizimde tüm beyaz eşyalarım beko elektrikli süpürgem küçük ev aletlerim dahil ve yenileyeceğim dönemde asla hiçbir ürünü tercih etmeyeceğim bir marka altüst tüm markalar dahil asla ürünün bu kadar arkasında durmayan müşterisini bu kadar ciddiye almayan bir marka yoktur soran sormayan herkese anlatıyorum servisinizin kötülüğünü yıkanan çıkan çamaşırın çöpten çıkmışcasına kokması mı desem leke çıkarmayan bir makine mı desem üstüne sözde yıkanan çamaşırlarım da beyazlarımda koyu renk siyah çamaşırlarımda kızıl lekeler yapıyor görüntülerini kaydettim. evime gelen misafirlerime bile rezil oluyorum 6 aylık evliyim 6 aydır kabusum oldu bu makine. bunca şeyin üstüne aradığınız da servisinizde görevli hanımefendi kokunun kullanımla alakalı olabileceğini söylüyor dalga geçer gibi defalarca servis çağırdık önce bir makineye bir şey bağlayıp 15 dakika programda çalıştırıldı hiçbir sorunu yok denildi ve o gün bugündür ne aradığımızda çözüm odaklı bir şey sunuluyor ne de alınan randevulara rağmen servisiniz geliyor. ne gelen var ne giden ne bir muhatap var ne çözüm! hayır neden kayıt açılıyor gelinmeyecek servisiniz! geri arayıp iptal edecekse dalga geçer gibi bir çalışma komik bir organize (! ) eşim izin aldı evde bekledi ben kaç gün evde kaldım servis gelecek diye gelmedi hoş gelse de bir sonuç alamıyoruz ben bunun fotoğrafını da çektim bu mailim için de bir sonuç alamazsam tüketici hakem heyeti ®'ne başvuracağım ben bu makineyi istemiyorum ya değiştirilecek ya da iade edilecek şu zamana kadar kullandığım sayısız temizlik malzemesi ve ürün kaybım için maddi manevi kaybım için dava açacağım bilginize.
Servis Hizmeti,beko 300 tr aldım. kutu içerisinde internet dönüştürücü kablo çıkmadı ve nereye baksam bulmadım. beko 300 tr de bu sorun var. 250 tl civarı diyorlar ama bulmadım. beko yetkili servisi ne sordum bilmiyoruz dediler. i̇nternet konusunda sıkıntı var. kablo kutu içerisinden çıkmıyor.
Servis Hizmeti,2022 ocak ayından beri sıfır beko çamaşır makinesi kullanıyorum. ağustos ayından beri kullandığım çamaşır makinesi ya programı bitirmeden saatlerce çalıştı ya da durulama modunda kalıp yumuşatıcı asla içerisine almadı 6 ya da 8 defa beko yetkili servisi geldi makine birkaç parçada değişiklik yaptılar fakat makine yine aynı arıza ile devam ediyor ve asla sağlıklı çalışmıyor 8 aydır kullanılan bir makine için bu kadar sorun çıkarması hiç normal değil şu an kiracı oturduğum bu evde eğer ilerde kendime beyaz eşya aldığımda asla tercih etmeyeceğim marka beko hem servis acısından yetersiz arkadaşlara makinenin arıza verdiğindeki video paylaşıyorum sürekli aynı şeyleri söyleyip gidiyorlar. servis gelmesi ilgili kaç defa iş yerinden izin almak zorunda kaldım bu da ekstra çabası. makinenin garantisi var neden yeni makine değiştirilmediğini anlamıyorum. 8 aydır çalışan makine için bu kadar çile çekmek zorunda mıyım. evimde 4 aydır adam akıllı çamaşır yıkayamıyorum. mağduriyetimin giderilmesini garanti kapsamında olan bu ürünün değiştirilmesini istiyorum.
Servis Hizmeti,beko markalı bir klima aldım ve umursamaz servisleri karşısında mağdur oldum. oluşturulan servis gününe ve verilen saatlere uymayan bir servis ağı var. beko'nun anlayışsızlığı iş yerimden almış olduğum izinleri toplamda iki iş günü demek beni mağdur etti yazıklar olsun beko.
Müşteri Hizmetleri,12.03.2022'nde beko bayisinden crystal pro b65 c 890 a/ 65 4k smart tv ® aldım. fakat bayide o ürün olmadığı için fabrikadan gönderim yapılacağı söylendi. yaklaşık bir hafta sonra tv sonunda geldi. fakat yanlışlıkla 55 inç getirmişler irsaliyede 65 yazmasına rağmen. bir hafta beklettikten sonra yerine 65 inç tv getirdiler. 7-8 ay kullandıktan sonra siyah ekranda belirgin bir şekilde parlaklıklar oluştuğunu fark ettim. şu an ne bayiden destek alabiliyorum ne de müşteri hizmetlerinden. o kadar para verip cihazı alıyoruz 2 yıl garanti veriyorsunuz ama garanti kapsamında destek alamıyoruz. gerçekten üzücü.
